sites_ID;Class;Order;Family;Subfamily;Tribe;Genus;Species;Species Authors;;Wing size
bor1041;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1047;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1052;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1053;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1054;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1055;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1056;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1058;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1062;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1064;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1065;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1067;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1068;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1069;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1071;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1073;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1074;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1076;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1077;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1078;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1079;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1080;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1081;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1088;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1083;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1084;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1085;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1086;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1087;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1012;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1018;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1082;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1075;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1089;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1096;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1097;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1101;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1102;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1103;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1104;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1105;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1107;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1114;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1119;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1113;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1120;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1122;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_ocirrhoe;(Fabricius, 1776);;20.8
bor1006;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_summandosa;(Gosse, 1880);;
bor1008;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_summandosa;(Gosse, 1880);;
bor1009;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_summandosa;(Gosse, 1880);;
bor1011;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_summandosa;(Gosse, 1880);;
bor1036;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_summandosa;(Gosse, 1880);;
bor1041;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_summandosa;(Gosse, 1880);;
bor1047;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_summandosa;(Gosse, 1880);;
bor1055;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_summandosa;(Gosse, 1880);;
bor1059;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_summandosa;(Gosse, 1880);;
bor1060;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_summandosa;(Gosse, 1880);;
bor1089;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_summandosa;(Gosse, 1880);;
bor1092;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_summandosa;(Gosse, 1880);;
bor1093;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_summandosa;(Gosse, 1880);;
bor1094;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_summandosa;(Gosse, 1880);;
bor1096;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_summandosa;(Gosse, 1880);;
bor1097;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_summandosa;(Gosse, 1880);;
bor1099;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_summandosa;(Gosse, 1880);;
bor1107;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_summandosa;(Gosse, 1880);;
bor1114;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Pareuptychia;Pareuptychia_summandosa;(Gosse, 1880);;
bor1089;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_ca_difficilis;Forster, 1964;;
bor1113;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_ca_difficilis;Forster, 1964;;
bor1048;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1001;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1002;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1049;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1050;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1006;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1023;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1008;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1009;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1013;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1014;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1032;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1033;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1041;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1054;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1056;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1070;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1073;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1074;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1078;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1012;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1018;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1100;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1112;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1117;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1120;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_grimon;(Godart, [1824]);;20.26
bor1092;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_melobosis;(Capronnier, 1874);;
bor1098;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_melobosis;(Capronnier, 1874);;
bor1006;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_numeria;(C. Felder & R. Felder, 1867);;
bor1004;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_numeria;(C. Felder & R. Felder, 1867);;
bor1058;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_numeria;(C. Felder & R. Felder, 1867);;
bor1060;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_numeria;(C. Felder & R. Felder, 1867);;
bor1097;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_numeria;(C. Felder & R. Felder, 1867);;
bor1048;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1001;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1002;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1049;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1050;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1006;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1051;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1057;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1019;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1020;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1023;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1045;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1046;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1039;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1003;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1004;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1005;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1008;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1009;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1010;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1011;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1013;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1014;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1015;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1016;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1017;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1025;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1026;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1027;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1029;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1030;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1031;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1032;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1033;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1034;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1035;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1036;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1037;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1041;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1043;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1044;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1047;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1052;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1053;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1054;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1055;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1056;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1058;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1059;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1060;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1061;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1062;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1063;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1064;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1065;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1067;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1068;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1069;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1070;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1071;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1072;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1076;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1078;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1079;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1080;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1081;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1088;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1042;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1018;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
bor1089;Insecta;Lepidoptera;Nymphalidae;Satyrinae;Satyrini;Paryphthimoides;Paryphthimoides_phronius;(Godart, [1824]);;17.02
